gene	ensembl_id	phenotype	trait_type	n_cases	burden_set	P_SKATO	P_Burden	P_SKAT	BETA	n_variants
SALL1	ENSG00000103449	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.233005046395747	0.222871986718234	0.229293547612886	-0.0206292653814799	12
FANCC	ENSG00000158169	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.234120618104864	0.352146347197397	0.14005483494696	0.0348452621965349	46
MMACHC	ENSG00000132763	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.234313181601253	0.187541071097581	0.252831607526504	-0.024433733513294	15
FAAP100	ENSG00000185504	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.234417485579278	0.55839785621048	0.140954347652715	-0.00132152958520159	61
MMP1	ENSG00000196611	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.23443905328792	0.482573957210991	0.148787221654462	0.0195723725735651	34
SCLT1	ENSG00000151466	Urea	continuous	376551	pLoF	0.234655875423179	0.523983805510231	0.136449458966625	-0.00205825625763852	29
HSD11B2	ENSG00000176387	Microalbumin in urine	continuous	119013	pLoF	0.23576969742544	0.14024769822203	0.399904638386515	-0.0116301263961315	24
CLCNKB	ENSG00000184908	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.235955919566406	0.149621068500158	0.182784294389367	-0.00250266248525775	67
IL23R	ENSG00000162594	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.236441310926712	0.658222806277514	0.140636627527226	-0.0106701017984953	18
CPT2	ENSG00000157184	Creatinine	continuous	376624	pLoF	0.236568048097268	0.540845082516654	0.137527755834974	-0.00120826053603458	39
BBIP1	ENSG00000214413	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.236590505421289	0.252431394101437	0.16182624151044	0.0268234390966816	8
FANCM	ENSG00000187790	Cystatin C	continuous	376784	pLoF	0.23680383386608	0.634914906479979	0.147806853937796	-0.000388672103157115	124
SDCCAG8	ENSG00000054282	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.237006307753085	0.138722960113483	0.487822730374642	-0.00316480281036721	59
MLXIPL	ENSG00000009950	Creatinine	continuous	376624	pLoF	0.237217405113889	0.137509031239771	0.450429993185949	0.00375370247690486	41
PALB2	ENSG00000083093	Cystatin C	continuous	376784	pLoF	0.237819435117222	0.138897132895347	0.998103090008596	0.00185731189116258	94
ELN	ENSG00000049540	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.238403668827436	0.479899108772694	0.141336294607295	-0.0014086898336602	39
KYNU	ENSG00000115919	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.238808947165539	0.48288647063014	0.144822127812864	0.0148017077841497	26
HRAS	ENSG00000174775	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.239062227550236	0.188702942505407	0.274227195162395	-0.0220168518001869	10
RPGRIP1L	ENSG00000103494	Creatinine	continuous	376624	pLoF	0.239467413744401	0.137268438846119	0.285189366247557	0.0022370065429525	96
IFT172	ENSG00000138002	Cystatin C	continuous	376784	pLoF	0.239557802156017	0.361491301034811	0.133854450847267	-0.00139177077247675	123
ERCC6	ENSG00000225830	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.239815307895026	0.143125445116412	0.199951862111488	-0.0143491598670062	116
KIAA0753	ENSG00000198920	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.240311490567885	0.73195324714347	0.137417312226965	0.00329499205708581	82
TRIM32	ENSG00000119401	Creatinine	continuous	376624	pLoF	0.240652894077921	0.763662684786372	0.14444733853378	-0.000959551593194884	31
DNAJC30	ENSG00000176410	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.240696209366856	0.547314559005826	0.141034476080019	0.0296338140291617	18
MLXIPL	ENSG00000009950	Urea	continuous	376551	pLoF	0.242692605334777	0.89893167389573	0.140921445002235	-0.000378852286992834	41
CLPB	ENSG00000162129	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.243216794849212	0.414552857230731	0.157059427058015	0.0469336314617	48
FAH	ENSG00000103876	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.243413124864275	0.149837855816396	0.814317751244717	-0.04042188638657	33
BBS7	ENSG00000138686	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.244204669683429	0.621437381934049	0.141799455660065	0.00870444736386752	39
NSD1	ENSG00000165671	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.244450274547434	0.457204165779535	0.143014767120866	0.0405763335776512	32
ZNF699	ENSG00000196110	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.245473472664305	0.273203591779206	0.160677891286642	0.0742147754634003	18
IFT172	ENSG00000138002	Creatinine	continuous	376624	pLoF	0.245704281800463	0.222013650115346	0.139132246289635	-0.00165305991660401	123
FAAP100	ENSG00000185504	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.245961586830258	0.730077843274482	0.147713457315611	0.0077905098905973	61
APC2	ENSG00000115266	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.246586048818227	0.250446718422634	0.139736167863958	0.0285975118096771	36
FAAP100	ENSG00000185504	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.247069420934235	0.14983057587648	0.999989015841319	-0.0252944608670129	61
CLPB	ENSG00000162129	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.247940966934989	0.157994381538819	0.275377694949366	-0.0155598725400583	48
BRCA2	ENSG00000139618	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.248249136485875	0.358329355104995	0.13629640893987	0.0128885998344325	280
WDR35	ENSG00000118965	Microalbumin in urine	continuous	119013	pLoF	0.248491704818806	0.139452260122316	0.512633640614124	-0.00503823617882538	90
FANCM	ENSG00000187790	Microalbumin in urine	continuous	119013	pLoF	0.248834923399057	0.155701395321655	0.631145073337036	0.00228798478631013	124
ERCC4	ENSG00000175595	Urea	continuous	376551	pLoF	0.253036435612003	0.185632752618825	0.15818900929709	0.0034709670768145	49
CSPP1	ENSG00000104218	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.253414191793737	0.145337806095787	0.999999956623265	-0.0403286485229986	113
RFWD3	ENSG00000168411	Creatinine	continuous	376624	pLoF	0.25357102095302	0.768921449898118	0.142414438827552	-0.000682463404645438	59
DYNC2LI1	ENSG00000138036	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.253739323897972	0.382164055639223	0.158162280181895	0.0535769876380157	26
CTLA4	ENSG00000163599	Cystatin C	continuous	376784	pLoF	0.253763813265473	0.375625865289241	0.165904955747227	0.017881324356881	3
UBAC2	ENSG00000134882	Microalbumin in urine	continuous	119013	pLoF	0.25442908972123	0.150587155524019	0.794506136917389	-0.0118235725654383	21
COL7A1	ENSG00000114270	Microalbumin in urine	continuous	119013	pLoF	0.255074109476428	0.146881135167396	0.812955682898491	-0.00272374439856458	229
DACT1	ENSG00000165617	Cystatin C	continuous	376784	pLoF	0.255289695116878	0.236932135476211	0.15499585245435	-0.00474497156812449	22
RFWD3	ENSG00000168411	Urea	continuous	376551	pLoF	0.256034649406154	0.143907324700923	0.430246306522212	-0.00408222660757801	59
HOXA13	ENSG00000106031	Urea	continuous	376551	pLoF	0.256402314351481	0.856755851803852	0.155929813489	0.00178418541357112	10
SDCCAG8	ENSG00000054282	Creatinine	continuous	376624	pLoF	0.256470615119532	0.167378819973158	0.17457477182705	0.00249029775019603	59
LZTFL1	ENSG00000163818	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.258088629095265	0.59401572248324	0.151653854947079	0.0258668955839291	17
CRB2	ENSG00000148204	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.258102773141198	0.17870100461442	0.20533643479807	-0.00845029876883799	98
ALMS1	ENSG00000116127	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.258934196178375	0.147005276401412	0.578437992440975	-0.0221396492951796	271
FAAP100	ENSG00000185504	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.259227282767184	0.639216412174477	0.156420714099149	0.0206737164388262	61
MMP1	ENSG00000196611	Creatinine	continuous	376624	pLoF	0.259410621806147	0.169292286600008	0.240686422651292	-0.000813210277345385	34
BRCA1	ENSG00000012048	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.259470417883582	0.145132134074742	1.0	-0.0224486676679721	141
FAH	ENSG00000103876	Urea	continuous	376551	pLoF	0.259525345035307	0.532690696123367	0.16037468955931	0.0010376047111222	33
CHRM3	ENSG00000133019	Cystatin C	continuous	376784	pLoF	0.259530342752602	0.73354525524221	0.167619451557365	0.00224131647638317	13
NEK8	ENSG00000160602	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.261398358525162	0.478163394726943	0.162183349862015	0.0383928227128312	39
COG1	ENSG00000166685	Creatinine	continuous	376624	pLoF	0.261439216158743	0.223092217937477	0.160877479354306	0.00199497112581353	64
KLRC4	ENSG00000183542	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.26196407123816	0.246284555463892	0.189460995653864	0.0809911902065677	3
CLIP2	ENSG00000106665	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.262515081288911	0.935675108183696	0.150011507781284	-0.000345448895616675	36
CPT2	ENSG00000157184	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.262594791336736	0.153867573267108	0.54872391034921	-0.00333771158793068	39
MYCN	ENSG00000134323	Cystatin C	continuous	376784	pLoF	0.26289709849564	0.719462651143465	0.166082590907164	-0.00559884861641257	4
BBS1	ENSG00000174483	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.263277802411351	0.383822038761841	0.14927453810928	0.0240871256101139	48
NUP107	ENSG00000111581	Creatinine	continuous	376624	pLoF	0.264410598588321	0.157255385495568	0.244891258935204	-0.00265892832375573	69
ERCC8	ENSG00000049167	Cystatin C	continuous	376784	pLoF	0.265170151938474	0.157121333591924	0.809869746281692	0.00358550755391658	32
FANCI	ENSG00000140525	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.265880877954251	0.691452586194407	0.1513427164203	0.0183031614518131	124
TMEM67	ENSG00000164953	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.267091567608358	0.658431295233677	0.154761769455676	0.00455828129986214	86
STX1A	ENSG00000106089	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.267429875192376	0.162795884573887	0.444177373855163	0.0195003719410862	6
CLPB	ENSG00000162129	Cystatin C	continuous	376784	pLoF	0.267640800520343	0.256163611268857	0.17269178791056	0.00207750092494403	48
MYOCD	ENSG00000141052	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.268977008086564	0.647553351353028	0.168833559709472	0.0214747490385219	24
GTF2I	ENSG00000263001	Creatinine	continuous	376624	pLoF	0.269237260888734	0.173902768212359	0.276016490691114	-0.0149215371024704	5
BBS10	ENSG00000179941	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.269425979739814	0.799984991473522	0.195982186636224	-0.00864496389069566	14
METTL27	ENSG00000165171	Creatinine	continuous	376624	pLoF	0.269676869448367	0.958206306388383	0.169462600577449	3.98209941848754e-05	21
TMEM231	ENSG00000205084	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.26983288161331	0.425500817793238	0.155655675255278	0.0283894439492297	31
AMOTL1	ENSG00000166025	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.269948729208163	0.168197742586325	0.217738491576158	0.0375782133247924	38
PRTN3	ENSG00000196415	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.270151126699861	0.291522055943008	0.201290058338179	0.0334726997112435	28
LAMA5	ENSG00000130702	Urea	continuous	376551	pLoF	0.270342913572115	0.151184510693701	0.736150265068028	0.00199460913201308	267
KIAA0753	ENSG00000198920	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.271819365369553	0.525274020539648	0.157556216280326	-0.00549486090099568	82
MAD2L2	ENSG00000116670	Urea	continuous	376551	pLoF	0.272126284211988	0.162503090602022	0.548230476178619	0.005820193945029	14
RFC2	ENSG00000049541	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.272133115059289	0.211215344796968	0.167595482276119	0.0177514298946535	25
BBS10	ENSG00000179941	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.27453442107326	0.300035411141132	0.20882028843443	0.0270682965825096	14
PALB2	ENSG00000083093	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.274669002943614	0.560252497681581	0.161017184266016	0.0133525463820288	94
RFC2	ENSG00000049541	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.275143643748187	0.170055725172237	0.202388154419219	0.0318525738804862	25
CEP290	ENSG00000198707	Urea	continuous	376551	pLoF	0.275226443929729	0.698500618946402	0.153860708348835	0.000303089231021256	253
CEP290	ENSG00000198707	Creatinine	continuous	376624	pLoF	0.275433905072381	0.751948128358756	0.154574336846349	0.000205965512281422	253
COG1	ENSG00000166685	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.275607777654726	0.170169904964454	0.283396299811371	0.00268983521617062	64
BICC1	ENSG00000122870	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.277323910684969	0.688439121317088	0.159781489481055	0.0179406075702457	31
FANCA	ENSG00000187741	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.277360160688062	0.157435115693898	1.0	-0.0402083736792039	172
EBF3	ENSG00000108001	Urea	continuous	376551	pLoF	0.277962489743342	0.17632876018632	0.32843429696767	-0.0225271934005236	4
UBE2T	ENSG00000077152	Urea	continuous	376551	pLoF	0.280156767983017	0.167457102533103	0.358809900160309	0.00758278482396882	14
MKKS	ENSG00000125863	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.280230663456621	0.678671906868333	0.16353392006246	0.0185230501746872	37
CHRM3	ENSG00000133019	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.280516690725109	0.495194206451131	0.179181699545245	-0.00452631013698882	13
IFT172	ENSG00000138002	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.280560659441006	0.621671514278162	0.15925421501893	0.0157320910534132	123
MMUT	ENSG00000146085	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.280574487865248	0.496148349827547	0.162555642426021	0.0141976153473421	59
NOD2	ENSG00000167207	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.282216652127905	0.610735799571509	0.169890585867776	0.0247329597378514	53
INPP5E	ENSG00000148384	Cystatin C	continuous	376784	pLoF	0.282975741720111	0.172474585335075	0.243093789071658	0.00340258578558755	48
BBS2	ENSG00000125124	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.283057800039512	0.173462764105216	0.737977361136894	-0.024442445813055	63
DYNC2I1	ENSG00000126870	Microalbumin in urine	continuous	119013	pLoF	0.284087034162788	0.166784949595148	0.28141959617016	0.00527367049766099	87
COG1	ENSG00000166685	Microalbumin in urine	continuous	119013	pLoF	0.284540012449367	0.748916642205071	0.171663071931791	0.00112439861074571	64
IFT122	ENSG00000163913	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.28500339119182	0.670806052964361	0.171115657124972	0.009090403303488	101
ALMS1	ENSG00000116127	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.285007261763484	0.327556569474929	0.162791117418357	-0.000859330733887973	271
CEP290	ENSG00000198707	Microalbumin in urine	continuous	119013	pLoF	0.285519318356925	0.168207620240255	0.273835842175981	0.00201619950959487	253
FKBP6	ENSG00000077800	Urea	continuous	376551	pLoF	0.28612797028377	0.302803933877561	0.185036020368665	0.00224040643730228	26
MMUT	ENSG00000146085	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.28727136557129	0.167375554193941	0.781486056414865	-0.0246390581859242	59
BBS9	ENSG00000122507	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.287830905023325	0.167211678079286	0.99650983130985	-0.0201472097268034	61
TTC8	ENSG00000165533	Creatinine	continuous	376624	pLoF	0.290328990230258	0.35985662116243	0.171105395821079	0.00263947085490663	28
FANCL	ENSG00000115392	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.290534175587218	0.229143548581923	0.266776776730986	-0.0440188808825905	53
APOA1	ENSG00000118137	Cystatin C	continuous	376784	pLoF	0.291163676075067	0.266883077874999	0.172802892322171	-0.00647182650109134	17
LAMB2	ENSG00000172037	Microalbumin in urine	continuous	119013	pLoF	0.2915798724434	0.166067566907965	0.529516646163898	-0.00492906846508286	108
CHRM3	ENSG00000133019	Creatinine	continuous	376624	pLoF	0.293142805803975	0.616779348972468	0.190067317646945	0.00293168102506464	13
COL7A1	ENSG00000114270	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.294921110378266	0.694909390175863	0.172575404396843	0.0180845384518554	229
CLPB	ENSG00000162129	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.295032511540449	0.189246607416836	0.46016561514521	0.0253083188487134	48
CRB2	ENSG00000148204	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.29520790980417	0.506538493405813	0.207005136966477	0.00463626550273126	98
RFWD3	ENSG00000168411	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.295543066490917	0.379763851631779	0.168071664689998	0.00244778621499461	59
MMP1	ENSG00000196611	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.295670054627786	0.193081190368477	0.287739955412156	-0.00709502977072277	34
IFNG	ENSG00000111537	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.298463128498684	0.677654203128398	0.188236301467701	0.0192491243961493	11
COL7A1	ENSG00000114270	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.299161984609983	0.215882189629555	0.177958859884529	0.0195481493699603	229
PRTN3	ENSG00000196415	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.300234053070868	0.223896529991327	0.413268852727509	-0.0184549930278471	28
